SART experiment:	18/12/2002 17:21:44
Response locking:	False
Random order:	True
 1 	 0 	False	 0 
 2 	 0 	True	 424.772282510766 
 3 	 0 	True	 365.686909928497 
 4 	 0 	True	 249.440641198812 
 5 	 0 	True	 230.693076913407 
 6 	 0 	True	 209.039277338321 
 7 	 0 	True	 221.813875785889 
 8 	 0 	True	 225.718073107057 
 9 	 0 	True	 203.843854456363 
 10 	 0 	True	 198.90586652773 
 11 	 0 	True	 222.382104429473 
 12 	 0 	True	 211.718528472195 
 13 	 0 	True	 229.478397394083 
 14 	 0 	True	 221.826936105008 
 15 	 0 	True	 211.829925311737 
 16 	 0 	True	 104.666933925961 
 17 	 0 	True	 166.137386176175 
 18 	 0 	True	 170.329329565629 
 19 	 0 	True	 214.571614548775 
 20 	 0 	True	 196.056761404034 
 21 	 0 	True	 143.586475376062 
 22 	 0 	True	 93.5287864798447 
 23 	 0 	True	 49.3684951579053 
 24 	 1 	True	 16.8339830900295 
 25 	 0 	True	 15.3411257576045 
 26 	 0 	True	 99.5186539071292 
 27 	 0 	False	 0 
 28 	 0 	False	 0 
 29 	 0 	False	 0 
 30 	 0 	False	 0 
 31 	 0 	False	 0 
 32 	 0 	False	 0 
 33 	 0 	False	 0 
 34 	 0 	False	 0 
 35 	 0 	False	 0 
 36 	 0 	False	 0 
 37 	 0 	False	 0 
 38 	 0 	False	 0 
 39 	 0 	False	 0 
 40 	 0 	False	 0 
 41 	 0 	False	 0 
 42 	 0 	False	 0 
 43 	 0 	False	 0 
 44 	 0 	False	 0 
 45 	 0 	False	 0 
 46 	 0 	False	 0 
 47 	 0 	False	 0 
 48 	 0 	False	 0 
 49 	 0 	False	 0 
 50 	 0 	False	 0 
 51 	 0 	False	 0 
 52 	 0 	False	 0 
 53 	 0 	False	 0 
 54 	 0 	False	 0 
 55 	 0 	False	 0 
 56 	 0 	False	 0 
 57 	 0 	False	 0 
 58 	 0 	False	 0 
 59 	 0 	False	 0 
 60 	 0 	False	 0 
 61 	 0 	False	 0 
 62 	 0 	False	 0 
 63 	 0 	False	 0 
 64 	 0 	False	 0 
 65 	 0 	False	 0 
 66 	 0 	False	 0 
 67 	 0 	False	 0 
 68 	 0 	False	 0 
 69 	 0 	False	 0 
 70 	 0 	False	 0 
 71 	 0 	False	 0 
 72 	 0 	False	 0 
 73 	 0 	False	 0 
 74 	 0 	False	 0 
 75 	 0 	False	 0 
 76 	 0 	False	 0 
 77 	 0 	False	 0 
 78 	 0 	False	 0 
 79 	 0 	False	 0 
 80 	 0 	False	 0 
 81 	 0 	False	 0 
 82 	 0 	False	 0 
 83 	 0 	False	 0 
 84 	 0 	False	 0 
 85 	 0 	False	 0 
 86 	 0 	False	 0 
 87 	 0 	False	 0 
 88 	 0 	False	 0 
 89 	 0 	False	 0 
 90 	 0 	False	 0 
 91 	 0 	False	 0 
 92 	 0 	False	 0 
 93 	 0 	False	 0 
 94 	 0 	False	 0 
 95 	 0 	False	 0 
 96 	 0 	False	 0 
 97 	 0 	False	 0 
 98 	 0 	False	 0 
 99 	 0 	False	 0 
 100 	 0 	False	 0 
 101 	 0 	False	 0 
 102 	 0 	False	 0 
 103 	 0 	False	 0 
 104 	 0 	False	 0 
 105 	 0 	False	 0 
 106 	 0 	False	 0 
 107 	 0 	False	 0 
 108 	 0 	False	 0 
 109 	 0 	False	 0 
 110 	 0 	False	 0 
 111 	 0 	False	 0 
 112 	 0 	False	 0 
 113 	 0 	False	 0 
 114 	 0 	False	 0 
 115 	 0 	False	 0 
 116 	 0 	False	 0 
 117 	 0 	False	 0 
 118 	 0 	False	 0 
 119 	 0 	False	 0 
 120 	 0 	False	 0 
 121 	 0 	False	 0 
 122 	 0 	False	 0 
 123 	 0 	False	 0 
 124 	 0 	False	 0 
 125 	 0 	False	 0 
 126 	 0 	False	 0 
 127 	 0 	False	 0 
